date,value,ret_d,ret_m
2006-05-09,105.7923,0.000695944919844547,
2006-05-10,105.7896,-2.5522031895458768e-05,
2006-05-11,105.7629,-0.00025241961349320246,
2006-05-14,105.6601,-0.0009724581346521623,
2006-05-15,105.7381,0.0007379438759615516,
2006-05-16,105.7835,0.00042927058699602935,
2006-05-17,105.7246,-0.0005569526795669714,
2006-05-18,105.753,0.0002685863672629405,
2006-05-21,105.8292,0.0007202874655285495,
2006-05-22,105.7652,-0.0006049309617994793,
2006-05-23,105.8416,0.0007220940283554396,
2006-05-24,105.813,-0.0002702516285879329,
2006-05-25,105.7293,-0.0007913311367777647,
2006-05-28,105.7741,0.000423633858084741,
2006-05-29,105.7817,7.184865650817825e-05,
2006-05-30,105.793,0.0001068180648323471,
2006-05-31,105.7393,-0.000507723890428015,7.566063560414816e-05
2006-06-01,105.7064,-0.0003111910080507586,
2006-06-04,105.6698,-0.0003463019996174859,
2006-06-05,105.6985,0.0002715639022158792,
2006-06-06,105.4514,-0.0023405183976092122,
2006-06-07,105.5515,0.0009488021966464503,
2006-06-08,105.5966,0.000427188316502377,
2006-06-11,105.5481,-0.0004594005992381503,
2006-06-12,105.4288,-0.001130929620403172,
2006-06-13,105.4239,-4.6477944089627014e-05,
2006-06-14,105.4364,0.00011856191056019356,
2006-06-15,105.3097,-0.0012023948748256326,
2006-06-18,105.2533,-0.0005357066659272882,
2006-06-19,105.2277,-0.0002432523612699136,
2006-06-20,104.9511,-0.0026320462357070705,
2006-06-21,105.0058,0.0005210593339643071,
2006-06-22,104.9542,-0.0004915222045994769,
2006-06-25,104.9684,0.00013528795872067714,
2006-06-26,105.1009,0.001261488637998899,
2006-06-27,104.9505,-0.0014320306906047192,
2006-06-28,105.0073,0.0005410611216698289,
2006-06-29,104.9941,-0.00012571344779021182,
2006-07-02,105.1386,0.001375321620832273,
2006-07-03,105.0493,-0.0008497159481873639,
2006-07-04,104.9754,-0.0007037267811815139,
2006-07-05,104.9746,-7.620862110071505e-06,
2006-07-06,104.9189,-0.0005307453666504012,
2006-07-09,105.1058,0.001779791132531182,
2006-07-10,105.1729,0.0006382006572941624,
2006-07-11,105.0062,-0.001586266521788077,
2006-07-12,105.0477,0.00039513668196555177,
2006-07-13,104.9792,-0.000652297419319602,
2006-07-16,105.0046,0.0002419234257487258,
2006-07-17,105.0084,3.618823597017182e-05,
2006-07-18,105.0528,0.00042273395240254296,
2006-07-19,104.9607,-0.000877086529239667,
2006-07-20,104.9688,7.71687638375398e-05,
2006-07-23,104.914,-0.0005221962089821722,
2006-07-24,104.8874,-0.00025357314243405,
2006-07-25,104.8257,-0.0005884229624211901,
2006-07-26,104.8703,0.00042537769602208714,
2006-07-27,104.7971,-0.0006982487785327477,
2006-07-30,104.7982,1.0496418574208769e-05,
2006-07-31,104.7685,-0.0002834419800362404,-0.0021510039157046513
2006-08-01,104.7549,-0.00012981843573654192,
2006-08-02,104.8636,0.0010371222935318402,
2006-08-03,104.7624,-0.0009655291601418465,
2006-08-06,104.907,0.001379314510607812,
2006-08-07,104.8921,-0.00014204064769626545,
2006-08-08,104.9164,0.00023163980590530338,
2006-08-09,104.9676,0.0004878885576378348,
2006-08-10,104.9137,-0.0005136236642801897,
2006-08-13,104.9808,0.0006393688475479648,
2006-08-14,105.0254,0.00042474937092845124,
2006-08-15,105.0581,0.0003113047932282213,
2006-08-16,105.0926,0.00032833581149099026,
2006-08-17,105.1778,0.0008103851484824616,
2006-08-20,104.7061,-0.004494873538950841,
2006-08-21,104.726,0.00019003772640279577,
2006-08-22,104.8087,0.0007893681026981185,
2006-08-23,104.8303,0.00020606852805465136,
2006-08-24,104.7751,-0.0005267039997644957,
2006-08-27,104.7493,-0.0002462720344779492,
2006-08-28,104.8155,0.0006317855117079069,
2006-08-29,104.8235,7.632167682427362e-05,
2006-08-30,104.8385,0.00014308744575175947,
2006-08-31,104.9227,0.0008028177234147762,0.0014707343731670318
2006-09-03,104.796,-0.0012082853404553427,
2006-09-04,104.8152,0.00018319631826630236,
2006-09-05,104.8531,0.00036152341973280595,
2006-09-06,104.8586,5.245296281761313e-05,
2006-09-07,104.8683,9.250124811761432e-05,
2006-09-10,104.9534,0.0008111649525881582,
2006-09-11,104.9992,0.0004362889597603013,
2006-09-12,105.0175,0.00017427185596497187,
2006-09-13,105.0104,-6.761006516470162e-05,
2006-09-14,105.012,1.5236470014995743e-05,
2006-09-17,105.0582,0.00043985297052952184,
2006-09-18,105.1266,0.0006508558412844686,
2006-09-19,105.1791,0.0004992732112405073,
2006-09-20,105.2519,0.0006919132913343591,
2006-09-21,105.4403,0.0017883913140967493,
2006-09-24,105.363,-0.0007333851364249488,
2006-09-25,105.447,0.0007969261842004602,
2006-09-26,105.4659,0.00017922090161950395,
2006-09-27,105.4405,-0.0002408651432370684,
2006-09-28,105.4706,0.0002854283174698111,
2006-09-29,105.5413,0.0006701044125530701,
2006-10-07,105.6234,0.0007775921272523663,
2006-10-08,105.6249,1.4201297714664761e-05,
2006-10-09,105.6882,0.000599111005359995,
2006-10-10,105.6794,-8.326725576741548e-05,
2006-10-11,105.7325,0.0005023369178046218,
2006-10-12,105.7709,0.0003631147340602721,
2006-10-15,105.8516,0.000762678863653954,
2006-10-16,105.9107,0.0005581730226241589,
2006-10-17,105.9283,0.00016616392676023001,
2006-10-18,105.9359,7.174407005299648e-05,
2006-10-19,105.9422,5.946815647150772e-05,
2006-10-22,105.9603,0.00017083328459107356,
2006-10-23,105.9925,0.00030384123491383774,
2006-10-24,105.9797,-0.0001207705540214219,
2006-10-25,105.9679,-0.00011134827676447427,
2006-10-26,105.9893,0.00020192755964612704,
2006-10-29,105.9566,-0.00030856931188074065,
2006-10-30,105.9596,2.831307847345198e-05,
2006-10-31,105.9895,0.00028214321455813986,0.004237687095503345
2006-11-01,106.0214,0.0003009279262597931,
2006-11-02,106.0394,0.00016976263452027175,
2006-11-05,106.0125,-0.00025371147482570794,
2006-11-06,106.0183,5.470903285220383e-05,
2006-11-07,105.9924,-0.000244327292243595,
2006-11-08,105.9826,-9.246373399673175e-05,
2006-11-09,106.0106,0.00026415941797022655,
2006-11-12,106.0156,4.716398257317374e-05,
2006-11-13,106.0287,0.00012355908663104742,
2006-11-14,106.0058,-0.00021600258532492305,
2006-11-15,106.0193,0.00012734341375857743,
2006-11-16,106.224,0.001928918966765317,
2006-11-19,106.1566,-0.0006347095945931136,
2006-11-20,106.1629,5.9344525602738355e-05,
2006-11-21,106.1256,-0.0003514085820365474,
2006-11-22,106.0681,-0.0005419576679929754,
2006-11-23,106.0935,0.00023944012602994212,
2006-11-26,106.081,-0.00011782754303143478,
2006-11-27,106.1298,0.0004599200498768197,
2006-11-28,106.1418,0.0001130626990400982,
2006-11-29,106.1893,0.00044741444651663696,
2006-11-30,106.207,0.00016666957042993719,0.002049987404781754
2006-12-03,106.2228,0.000148755024287127,
2006-12-04,106.2282,5.0835251433678386e-05,
2006-12-05,106.2146,-0.00012803446404000438,
2006-12-06,106.1926,-0.00020714928758232547,
2006-12-07,106.1226,-0.0006593969959413997,
2006-12-10,106.1367,0.00013285636973956084,
2006-12-11,106.1421,5.0876488854926915e-05,
2006-12-12,106.1495,6.971542918326791e-05,
2006-12-13,106.1456,-3.674130962461222e-05,
2006-12-14,106.1316,-0.00013190300249200324,
2006-12-17,106.1268,-4.522789204878962e-05,
2006-12-18,106.1257,-1.0365013368685951e-05,
2006-12-19,106.1108,-0.00014040940200647133,
2006-12-20,106.1186,7.350536733854803e-05,
2006-12-21,106.0838,-0.00032798875330322083,
2006-12-24,106.0609,-0.00021589038131934526,
2006-12-25,106.0567,-3.960067434806109e-05,
2006-12-26,106.0439,-0.00012069744277526849,
2006-12-27,106.0585,0.00013766935237936198,
2006-12-28,106.0695,0.00010371096705639083,
2006-12-29,106.0729,3.205394112914704e-05,
2006-12-30,106.0689,-3.771062563321144e-05,
2007-01-03,106.101,0.00030258769264549434,
2007-01-04,106.149,0.00045229682749857274,
2007-01-07,106.1242,-0.00023366115093971981,
2007-01-08,106.169,0.00042205780180442455,
2007-01-09,106.1949,0.00024392093127328983,
2007-01-10,106.2283,0.00031446659569416555,
2007-01-11,106.2044,-0.0002250124401830117,
2007-01-14,106.2178,0.00012616383803362038,
2007-01-15,106.2479,0.0002833398539282307,
2007-01-16,106.2529,4.705864637602225e-05,
2007-01-17,106.2522,-6.588077180261633e-06,
2007-01-18,106.2459,-5.929464782833306e-05,
2007-01-21,106.2711,0.00023715749909996006,
2007-01-22,106.2645,-6.210724228907741e-05,
2007-01-23,106.2693,4.516928602234642e-05,
2007-01-24,106.2643,-4.705138388393017e-05,
2007-01-25,106.2772,0.00012138805848102182,
2007-01-28,106.2963,0.0001797025504252447,
2007-01-29,106.2508,-0.0004281404045976651,
2007-01-30,106.2199,-0.000290863636424693,
2007-01-31,106.2139,-5.648818598166453e-05,0.001366102411974037
2007-02-01,106.2026,-0.00010639474815423894,
2007-02-04,106.2079,4.990337107725477e-05,
2007-02-05,106.189,-0.00017796869963628389,
2007-02-06,106.167,-0.00020719923222042071,
2007-02-07,106.156,-0.0001036157176550124,
2007-02-08,106.1049,-0.0004814829390358446,
2007-02-11,106.1006,-4.052675355337835e-05,
2007-02-12,106.1318,0.0002940173152144164,
2007-02-13,106.1394,7.16065109467201e-05,
2007-02-14,106.1538,0.00013566143448856953,
2007-02-15,106.1564,2.4492464329445944e-05,
2007-02-16,106.1811,0.0002326484969579677,
2007-02-24,106.2057,0.00023165281561753233,
2007-02-25,106.2204,0.0001384010724056985,
2007-02-26,106.1943,-0.0002457457052769938,
2007-02-27,106.1604,-0.0003192771366771909,
2007-02-28,106.1758,0.00014505298697998635,-0.000358774464191772
2007-03-01,106.1773,1.4127413256816534e-05,
2007-03-04,106.1364,-0.0003852789575607829,
2007-03-05,106.1182,-0.00017149216124974628,
2007-03-06,106.1321,0.00013097743579024542,
2007-03-07,106.0923,-0.0003750746894946795,
2007-03-08,106.046,-0.0004365077002610771,
2007-03-11,106.0557,9.146555644533534e-05,
2007-03-12,106.0367,-0.00017916719364611495,
2007-03-13,106.0181,-0.0001754263525059471,
2007-03-14,106.0113,-6.414204824734373e-05,
2007-03-15,105.9787,-0.00030756167986213293,
2007-03-18,105.9216,-0.0005389327092227426,
2007-03-19,105.8556,-0.0006232965790154901,
2007-03-20,105.8128,-0.0004044061426581104,
2007-03-21,105.8014,-0.00010774324228737776,
2007-03-22,105.761,-0.0003819204215028411,
2007-03-25,105.7772,0.0001531638260293008,
2007-03-26,105.7791,1.7962121667353962e-05,
2007-03-27,105.7866,7.089996160190471e-05,
2007-03-28,105.7913,4.4428080633833936e-05,
2007-03-29,105.8038,0.00011815018414452111,
2007-04-01,105.8171,0.00012569646965418342,
2007-04-02,105.804,-0.00012380618016564855,
2007-04-03,105.805,9.451393844381517e-06,
2007-04-04,105.818,0.0001228599917433276,
2007-04-05,105.7949,-0.00021832317492701182,
2007-04-08,105.7561,-0.0003668146256462807,
2007-04-09,105.7191,-0.0003499228314009934,
2007-04-10,105.7,-0.00018068377031174888,
2007-04-11,105.7101,9.554888822883896e-05,
2007-04-12,105.7005,-9.08185304482215e-05,
2007-04-15,105.6815,-0.0001797693280523145,
2007-04-16,105.6202,-0.0005802130481648693,
2007-04-17,105.5232,-0.0009188069039714043,
2007-04-18,105.4991,-0.0002284118797376562,
2007-04-19,105.4366,-0.0005925976667678145,
2007-04-22,105.4365,-9.484377097179873e-07,
2007-04-23,105.3908,-0.0004335301995117926,
2007-04-24,105.3619,-0.0002742550883679419,
2007-04-25,105.38,0.00017177409945040928,
2007-04-26,105.3829,2.751907475352142e-05,
2007-04-27,105.4209,0.0003605248141787714,
2007-04-28,105.4467,0.000244703312682971,
2007-04-29,105.4333,-0.00012708649485999247,
2007-05-07,105.4877,0.0005158329536295037,
2007-05-08,105.4844,-3.128375742839677e-05,
2007-05-09,105.4247,-0.0005661206803730911,
2007-05-10,105.3466,-0.0007410876487876227,
2007-05-13,105.1795,-0.0015874519605031132,
2007-05-14,104.9322,-0.002353987085878908,
2007-05-15,104.8817,-0.00048137898371065,
2007-05-16,104.8661,-0.000148750070596721,
2007-05-17,104.8479,-0.00017356971919567534,
2007-05-20,104.5485,-0.0028596499656253086,
2007-05-21,104.4737,-0.0007157134810849259,
2007-05-22,104.4505,-0.00022209011780685244,
2007-05-23,104.464,0.00012923947374446,
2007-05-24,104.4273,-0.00035137892652878974,
2007-05-27,104.4396,0.00011777835563424941,
2007-05-28,104.4559,0.00015605889100599218,
2007-05-29,104.461,4.8823240255044114e-05,
2007-05-30,104.4783,0.00016559833444007113,
2007-05-31,104.4704,-7.56166466101295e-05,-0.009174747795420863
2007-06-03,104.4761,5.4559420726442547e-05,
2007-06-04,104.4813,4.977091025319271e-05,
2007-06-05,104.4475,-0.0003235552044033009,
2007-06-06,104.4279,-0.00018767169381882432,
2007-06-07,104.3866,-0.0003955664050008252,
2007-06-10,104.32,-0.0006382165418883905,
2007-06-11,104.1742,-0.001398600284961427,
2007-06-12,104.0947,-0.0007634361526015247,
2007-06-13,104.0064,-0.0008486260312821982,
2007-06-14,103.9411,-0.0006280431565312527,
2007-06-17,103.9033,-0.00036373364321347275,
2007-06-18,103.8179,-0.0008222560317542628,
2007-06-19,103.7684,-0.0004769100941459375,
2007-06-20,103.6322,-0.0013134004393332021,
2007-06-21,103.629,-3.087891028563908e-05,
2007-06-24,103.6199,-8.781711271665023e-05,
2007-06-25,103.6035,-0.00015828328300996415,
2007-06-26,103.5801,-0.00022588660588471562,
2007-06-27,103.4981,-0.0007919713836222343,
2007-06-28,103.4567,-0.0004000873674081386,
2007-07-01,103.4762,0.00018846689006659436,
2007-07-02,103.4875,0.00010919789326559077,
2007-07-03,103.4966,8.792945937256578e-05,
2007-07-04,103.4874,-8.889576011740081e-05,
2007-07-05,103.4751,-0.00011886211284148589,
2007-07-08,103.4436,-0.0003044674091160885,
2007-07-09,103.3913,-0.0005057173727900978,
2007-07-10,103.3963,4.8358799086235814e-05,
2007-07-11,103.3403,-0.0005417521751798124,
2007-07-12,103.3328,-7.257838589813694e-05,
2007-07-15,103.3493,0.0001596654962867207,
2007-07-16,103.3347,-0.00014127847365332235,
2007-07-17,103.3395,4.644991973715856e-05,
2007-07-18,103.333,-6.290145038309314e-05,
2007-07-19,103.3174,-0.00015097962577981111,
2007-07-22,103.317,-3.8715722069026005e-06,
2007-07-23,103.2919,-0.00024297114135432088,
2007-07-24,103.4759,0.001779774689964671,
2007-07-25,103.6353,0.0015392700295580595,
2007-07-26,103.6789,0.0004206176001721833,
2007-07-29,103.7028,0.00023049285550091436,
2007-07-30,103.6952,-7.3289038499892e-05,
2007-07-31,103.7248,0.0002854112448261986,0.0025880703600165283
2007-08-01,103.7303,5.302352172859245e-05,
2007-08-02,103.7334,2.9884746104867752e-05,
2007-08-05,103.758,0.00023711826239779485,
2007-08-06,103.7335,-0.0002361542531992472,
2007-08-07,103.7265,-6.748288829329243e-05,
2007-08-08,103.7596,0.0003190575202945645,
2007-08-09,103.7696,9.637198049946988e-05,
2007-08-12,103.7782,8.287247568909467e-05,
2007-08-13,103.811,0.0003160087352615007,
2007-08-14,103.8705,0.000572992795486592,
2007-08-15,103.8713,7.701868376985214e-06,
2007-08-16,103.8879,0.00015980038463103452,
2007-08-19,103.7061,-0.0017514961557293367,
2007-08-20,103.7391,0.00031815631577256976,
2007-08-21,103.7654,0.0002534884799204441,
2007-08-22,103.7928,0.00026402233358330864,
2007-08-23,103.8279,0.0003381165783026435,
2007-08-26,103.8606,0.00031489466455968427,
2007-08-27,103.8355,-0.00024169929163040895,
2007-08-28,103.8122,-0.00022441857143401783,
2007-08-29,103.8115,-6.742968167993686e-06,
2007-08-30,103.8175,5.779539468630063e-05,
2007-09-02,103.8604,0.0004131397766464111,
2007-09-03,103.8192,-0.00039676502208678833,
2007-09-04,103.8092,-9.6325936218006e-05,
2007-09-05,103.795,-0.0001367987740339062,
2007-09-06,103.7574,-0.00036231814627361365,
2007-09-09,103.7781,0.00019948394437232958,
2007-09-10,103.6707,-0.0010354363061684804,
2007-09-11,103.6035,-0.00064841646818064,
2007-09-12,103.5699,-0.0003243659687449619,
2007-09-13,103.0494,-0.005038262166547391,
2007-09-16,102.8689,-0.0017531229252539873,
2007-09-17,102.8681,-7.77691907628747e-06,
2007-09-18,102.9179,0.0004839979490554482,
2007-09-19,102.9191,1.1659711325145794e-05,
2007-09-20,103.0342,0.0011177292326274818,
2007-09-23,103.0603,0.00025328186962318634,
2007-09-24,103.0738,0.0001309826954327957,
2007-09-25,103.1744,0.0009755237425389747,
2007-09-26,103.3073,0.0012872813266483635,
2007-09-27,103.4306,0.0011928148115982074,
2007-09-28,103.4317,1.0635093973426807e-05,
2007-09-29,103.4604,0.00027743930468201967,
2007-10-07,103.5848,0.0012016701181150624,
2007-10-08,103.5796,-5.0201675587993754e-05,
2007-10-09,103.5929,0.00012839541945267976,
2007-10-10,103.6043,0.0001100400971779625,
2007-10-11,103.6007,-3.474819623422182e-05,
2007-10-14,103.6049,4.0539444885304126e-05,
2007-10-15,103.5871,-0.00017182130626462364,
2007-10-16,103.4237,-0.0015786619242580738,
2007-10-17,103.3896,-0.00032976602867426647,
2007-10-18,103.3473,-0.00040921577706049634,
2007-10-21,103.2896,-0.00055846754862915,
2007-10-22,103.2427,-0.00045416625686295673,
2007-10-23,103.2247,-0.00017436166722305504,
2007-10-24,103.2452,0.00019857616114862483,
2007-10-25,103.1947,-0.0004892465168536739,
2007-10-28,103.2984,0.0010043919987422782,
2007-10-29,103.315,0.00016068657730536427,
2007-10-30,103.3064,-8.324403962961862e-05,
2007-10-31,103.2841,-0.0002158860168944218,-0.001705487137345276
2007-11-01,103.2523,-0.0003079360369530659,
2007-11-04,103.1974,-0.000531848690447135,
2007-11-05,103.1274,-0.0006785418203316613,
2007-11-06,103.0344,-0.0009022040582520009,
2007-11-07,102.9413,-0.0009039901924363334,
2007-11-08,102.8686,-0.000706477220228647,
2007-11-11,102.8262,-0.00041226127836502464,
2007-11-12,102.818,-7.974939243940802e-05,
2007-11-13,102.7611,-0.0005535582308997131,
2007-11-14,102.741,-0.00019561843955951218,
2007-11-15,102.6959,-0.00043906426474042405,
2007-11-18,102.7094,0.00013144743606368487,
2007-11-19,102.7308,0.00020833313127038388,
2007-11-20,102.7487,0.00017422662645458984,
2007-11-21,102.7203,-0.0002764407300454938,
2007-11-22,102.7654,0.000438959993071787,
2007-11-25,102.7829,0.00017027628097424113,
2007-11-26,102.8387,0.0005427445498894231,
2007-11-27,102.8547,0.00015557135068272366,
2007-11-28,102.8647,9.72198053064716e-05,
2007-11-29,102.8899,0.000244951997437803,
2007-12-02,102.8976,7.483447734765439e-05,
2007-12-03,102.9088,0.00010884015279463023,
2007-12-04,102.9207,0.00011562968392044251,
2007-12-05,102.9335,0.00012435986262611777,
2007-12-06,102.9377,4.0802210319728145e-05,
2007-12-09,102.9531,0.0001495938626565417,
2007-12-10,102.9804,0.0002651341346592294,
2007-12-11,103.0242,0.0004252332293550366,
2007-12-12,102.9993,-0.00024171999913827572,
2007-12-13,103.1024,0.0010004770324541024,
2007-12-16,103.1232,0.00020172083456678364,
2007-12-17,103.1562,0.0003199543946853443,
2007-12-18,103.1538,-2.3265958994756536e-05,
2007-12-19,103.1555,1.6480110203886728e-05,
2007-12-20,103.141,-0.00014057436770737854,
2007-12-23,103.1981,0.0005534578900221335,
2007-12-24,103.1826,-0.00015020784432984304,
2007-12-25,103.1918,8.915834528027393e-05,
2007-12-26,103.3055,0.0011012251636248536,
2007-12-27,103.2582,-0.0004579701160146198,
2007-12-28,103.2606,2.3242436040665162e-05,
2008-01-01,103.2974,0.00035631638948242084,
2008-01-02,103.2915,-5.7118267260300605e-05,
2008-01-03,103.2912,-2.904405838433974e-06,
2008-01-06,103.3342,0.00041621214643245796,
2008-01-07,103.368,0.00032704054723416143,
2008-01-08,103.3793,0.00010931218943379424,
2008-01-09,103.3783,-9.673163163120146e-06,
2008-01-10,103.4102,0.00030852779775516196,
2008-01-13,103.4032,-6.769387286002864e-05,
2008-01-14,103.4045,1.2572065740490946e-05,
2008-01-15,103.4123,7.542907543002273e-05,
2008-01-16,103.4301,0.0001721117144641953,
2008-01-17,103.4605,0.00029387512258930923,
2008-01-20,103.5209,0.0005836273376685361,
2008-01-21,103.5234,2.4149421163703087e-05,
2008-01-22,103.7,0.001704441127340569,
2008-01-23,103.844,0.001387657779623692,
2008-01-24,103.9136,0.0006700116154952583,
2008-01-27,104.0127,0.000953222439910551,
2008-01-28,104.0247,0.0001153638722009809,
2008-01-29,104.1155,0.0008724888873944024,
2008-01-30,104.224,0.0010415692637161962,
2008-01-31,104.5124,0.002763295558549017,0.012049834642503037
2008-02-01,104.5684,0.0005356780855928123,
2008-02-02,104.6179,0.00047326235918815205,
2008-02-03,104.6464,0.0002723828209226212,
2008-02-04,104.6737,0.00026084451664972564,
2008-02-12,104.7392,0.0006255584267823817,
2008-02-13,104.7468,7.255854809699665e-05,
2008-02-14,104.7361,-0.00010215630974467276,
2008-02-17,104.7276,-8.115964727699506e-05,
2008-02-18,104.6095,-0.0011283237661127887,
2008-02-19,104.6403,0.0002943849907855969,
2008-02-20,104.6818,0.00039651809860259495,
2008-02-21,104.7509,0.000659877874920257,
2008-02-24,104.8004,0.00047243802277225326,
2008-02-25,104.8651,0.0006171735650711123,
2008-02-26,104.9118,0.0004452349212088928,
2008-02-27,104.9543,0.0004050201588629643,
2008-02-28,104.8421,-0.001069608541395269,
2008-03-02,104.8559,0.00013161785062255508,
2008-03-03,104.8126,-0.0004130329602736905,
2008-03-04,104.7855,-0.00025859013179048413,
2008-03-05,104.7895,3.81724919526152e-05,
2008-03-06,104.7777,-0.00011261304261808154,
2008-03-09,104.7967,0.00018131985635712564,
2008-03-10,104.7778,-0.00018036545525562406,
2008-03-11,104.8091,0.00029868279203217713,
2008-03-12,104.8424,0.0003176700408061983,
2008-03-13,104.8817,0.00037477810571119754,
2008-03-16,104.9132,0.0003002932886998239,
2008-03-17,104.9257,0.0001191390158333668,
2008-03-18,105.0045,0.0007507257526633407,
2008-03-19,105.0497,0.00043036512193186986,
2008-03-20,105.0876,0.00036071654495371477,
2008-03-23,105.1224,0.0003310974769793537,
2008-03-24,105.238,0.0010990662846863076,
2008-03-25,105.2951,0.0005424325334122862,
2008-03-26,105.3514,0.0005345448544416945,
2008-03-27,105.3633,0.00011294893059338642,
2008-03-30,105.3527,-0.0001006093510596405,
2008-03-31,105.3307,-0.00020884417168104917,0.004649515828998444
2008-04-01,105.3284,-2.183622734624559e-05,
2008-04-02,105.3501,0.00020600108769274375,
2008-04-06,105.376,0.00024581672731030713,
2008-04-07,105.3875,0.0001091270548401933,
2008-04-08,105.3976,9.583220073653617e-05,
2008-04-09,105.4128,0.00014420540947074952,
2008-04-10,105.4137,8.53782612714575e-06,
2008-04-13,105.4452,0.0002987780002107162,
2008-04-14,105.4735,0.0002683498444644132,
2008-04-15,105.4717,-1.706604369325263e-05,
2008-04-16,105.4767,4.74049578089467e-05,
2008-04-17,105.4988,0.00020950299992968517,
2008-04-20,105.4858,-0.00012323174313624548,
2008-04-21,105.4974,0.00010996136196328363,
2008-04-22,105.4896,-7.3938204757253e-05,
2008-04-23,105.378,-0.001058484190265457,
2008-04-24,105.3439,-0.00032364932451403014,
2008-04-27,105.3631,0.00018224358994371314,
2008-04-28,105.3502,-0.00012244125089513352,
2008-04-29,105.3382,-0.00011391229904426503,
2008-05-03,105.4053,0.0006367930898694695,
2008-05-04,105.4225,0.00016316633800820654,
2008-05-05,105.4181,-4.173769189271682e-05,
2008-05-06,105.1201,-0.002830842089521389,
2008-05-07,105.1544,0.0003262402269815209,
2008-05-08,105.1688,0.0001369321123158905,
2008-05-11,105.1674,-1.3312021421181568e-05,
2008-05-12,105.1755,7.701709926026914e-05,
2008-05-13,105.1699,-5.3245756753637343e-05,
2008-05-14,105.1719,1.9016667158377536e-05,
2008-05-15,105.1717,-1.9016504423643154e-06,
2008-05-18,105.1561,-0.00014833987735921104,
2008-05-19,105.1537,-2.2823472801507067e-05,
2008-05-20,105.1462,-7.132671012382708e-05,
2008-05-21,105.1543,7.703262715997578e-05,
2008-05-22,105.1671,0.0001217184748275487,
2008-05-25,105.1407,-0.00025106058965647355,
2008-05-26,105.1464,5.421159929820875e-05,
2008-05-27,105.1728,0.0002510469813373245,
2008-05-28,105.1763,3.327801260208953e-05,
2008-05-29,105.1925,0.00015401523450272062,
2008-06-01,105.2083,0.00015018954328788073,
2008-06-02,105.2309,0.0002147888804643555,
2008-06-03,105.2399,8.552255234923385e-05,
2008-06-04,105.2553,0.00014632162659733574,
2008-06-05,105.2494,-5.6055755539495006e-05,
2008-06-09,105.1319,-0.0011170195470545747,
2008-06-10,104.758,-0.003562824085531886,
2008-06-11,104.7626,4.3909763534031345e-05,
2008-06-12,104.7375,-0.000239618025195304,
2008-06-15,104.7675,0.00028638934827378,
2008-06-16,104.7526,-0.00014222979108086058,
2008-06-17,104.7636,0.00010500381364400067,
2008-06-18,104.7734,9.353956587289368e-05,
2008-06-19,104.6125,-0.0015368755171222069,
2008-06-22,104.542,-0.000674142824275814,
2008-06-23,104.5588,0.00016068805127614168,
2008-06-24,104.5496,-8.799263928123794e-05,
2008-06-25,104.3866,-0.0015602852264804863,
2008-06-26,104.236,-0.0014437556253215145,
2008-06-29,104.2187,-0.00016598330514716033,
2008-06-30,104.1607,-0.0005566769219778072,-0.009857106118708695
2008-07-01,104.0368,-0.001190216161352106,
2008-07-02,104.047,9.803742538502305e-05,
2008-07-03,104.0373,-9.323144520773202e-05,
2008-07-06,104.0712,0.00032579159717020383,
2008-07-07,104.1212,0.0004803249394434992,
2008-07-08,104.1719,0.00048681402313619404,
2008-07-09,104.2271,0.0005297530342364787,
2008-07-10,104.2743,0.0004527547614193036,
2008-07-13,104.3085,0.00032792732964055383,
2008-07-14,104.3139,5.176817063947882e-05,
2008-07-15,104.3502,0.00034792760581428057,
2008-07-16,104.3602,9.582656166306399e-05,
2008-07-17,104.375,0.0001418064612466001,
2008-07-20,104.4034,0.0002720587970324105,
2008-07-21,104.4083,4.693223608538632e-05,
2008-07-22,104.4154,6.799994447695947e-05,
2008-07-23,104.407,-8.045113938489938e-05,
2008-07-24,104.3932,-0.0001321837816256277,
2008-07-27,104.4264,0.0003179778170224816,
2008-07-28,104.4277,1.2448881779347083e-05,
2008-07-29,104.4291,1.3406314757623018e-05,
2008-07-30,104.4224,-6.416042022499514e-05,
2008-07-31,104.3455,-0.0007367033291804149,0.0017726096239731126
2008-08-03,104.3451,-3.833426134193706e-06,
2008-08-04,104.3734,0.0002711786465831786,
2008-08-05,104.3893,0.00015232606237360234,
2008-08-06,104.3745,-0.00014178703419656422,
2008-08-07,104.4045,0.0002873852275035438,
2008-08-10,104.2558,-0.001425283344966337,
2008-08-11,104.3245,0.0006587391281371413,
2008-08-12,104.3756,0.0004896979064329379,
2008-08-13,104.4505,0.0007173433130422438,
2008-08-14,104.5499,0.0009511944234987755,
2008-08-17,104.5951,0.0004322360152404872,
2008-08-18,104.6538,0.0005610543380616681,
2008-08-19,104.557,-0.0009253825032718223,
2008-08-20,104.6193,0.0005956697947341502,
2008-08-21,104.6949,0.0007223590495758618,
2008-08-24,104.7054,0.00010028638935839185,
2008-08-25,104.7603,0.0005241908461109592,
2008-08-26,104.8244,0.0006116858911802954,
2008-08-27,104.9556,0.001250834370351307,
2008-08-28,105.0321,0.000728614136774084,
2008-08-31,105.2131,0.0017217995437323712,0.008280308774122083
2008-09-01,105.3369,0.0011759678391539737,
2008-09-02,105.3808,0.0004166712206438061,
2008-09-03,105.3552,-0.00024295801501335185,
2008-09-04,105.3633,7.68798183737977e-05,
